country,year,hdi,region,attacks_count,total_casualty,log_attacks,log_casualties,hdi_group,casualties_per_attack,log_casualties_per_attack
United States,2017,0.924,North America,66,1046,4.20469261939097,6.95368421087054,Very High,15.8484848484849,2.8242607327841
Venezuela,2017,0.744,South America,17,37,2.89037175789617,3.63758615972639,High,2.17647058823529,1.15577070250806
Yemen,2017,0.459,Middle East & North Africa,531,1926,6.27664348934165,7.56371966841437,Low,3.6271186440678,1.53193435127924
South Africa,2017,0.72,Sub-Saharan Africa,29,28,3.40119738166216,3.36729582998647,High,0.96551724137931,0.675755437848076
Zambia,2017,0.568,Sub-Saharan Africa,2,0,1.09861228866811,0,Medium,0,0
Zimbabwe,2017,0.594,Sub-Saharan Africa,3,1,1.38629436111989,0.693147180559945,Medium,0.333333333333333,0.287682072451781
Afghanistan,2018,0.483,South Asia,1777,16001,7.48324441607385,9.68046899341007,Low,9.00450196961171,2.30303518864697
Argentina,2018,0.85,South America,5,4,1.79175946922806,1.6094379124341,Very High,0.8,0.587786664902119
Armenia,2018,0.771,Central Asia,1,0,0.693147180559945,0,High,0,0
Australia,2018,0.941,Australasia & Oceania,3,5,1.38629436111989,1.79175946922806,Very High,1.66666666666667,0.980829253011726
Austria,2018,0.917,Western Europe,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Azerbaijan,2018,0.757,Central Asia,1,1,0.693147180559945,0.693147180559945,High,1,0.693147180559945
Burundi,2018,0.428,Sub-Saharan Africa,10,116,2.39789527279837,4.76217393479776,Low,11.6,2.53369681395743
Belgium,2018,0.933,Western Europe,3,11,1.38629436111989,2.484906649788,Very High,3.66666666666667,1.54044504094715
Burkina Faso,2018,0.449,Sub-Saharan Africa,72,224,4.29045944114839,5.41610040220442,Low,3.11111111111111,1.41369333530801
Bangladesh,2018,0.635,South Asia,33,51,3.52636052461616,3.95124371858143,Medium,1.54545454545455,0.934309237376833
Bulgaria,2018,0.809,Eastern Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Bahrain,2018,0.879,Middle East & North Africa,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Bolivia,2018,0.714,South America,2,72,1.09861228866811,4.29045944114839,High,36,3.61091791264422
Brazil,2018,0.764,South America,12,18,2.56494935746154,2.94443897916644,High,1.5,0.916290731874155
Central African Republic,2018,0.405,Sub-Saharan Africa,46,600,3.85014760171006,6.39859493453521,Low,13.0434782608696,2.64215810729351
Canada,2018,0.933,North America,7,58,2.07944154167984,4.07753744390572,Very High,8.28571428571429,2.22847712084032
Switzerland,2018,0.959,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Chile,2018,0.856,South America,47,6,3.87120101090789,1.94591014905531,Very High,0.127659574468085,0.120144311842063
China,2018,0.755,East Asia,1,4,0.693147180559945,1.6094379124341,High,4,1.6094379124341
Ivory Coast,2018,0.542,Sub-Saharan Africa,2,2,1.09861228866811,1.09861228866811,Low,1,0.693147180559945
Cameroon,2018,0.577,Sub-Saharan Africa,236,418,5.46806014113513,6.03787091992214,Medium,1.77118644067797,1.01927554643159
Colombia,2018,0.763,South America,206,312,5.33271879326537,5.74620319054015,High,1.51456310679612,0.922099073469902
Comoros,2018,0.557,Sub-Saharan Africa,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Germany,2018,0.945,Western Europe,24,8,3.2188758248682,2.19722457733622,Very High,0.333333333333333,0.287682072451781
Denmark,2018,0.942,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Algeria,2018,0.745,Middle East & North Africa,7,30,2.07944154167984,3.43398720448515,High,4.28571428571429,1.66500776358891
Ecuador,2018,0.762,South America,11,50,2.484906649788,3.93182563272433,High,4.54545454545455,1.71297859137494
Egypt,2018,0.729,Middle East & North Africa,54,216,4.00733318523247,5.37989735354046,High,4,1.6094379124341
Spain,2018,0.901,Western Europe,2,1,1.09861228866811,0.693147180559945,Very High,0.5,0.405465108108164
Ethiopia,2018,0.489,Sub-Saharan Africa,10,210,2.39789527279837,5.35185813347607,Low,21,3.09104245335832
Finland,2018,0.936,Western Europe,1,0,0.693147180559945,0,Very High,0,0
France,2018,0.901,Western Europe,13,47,2.63905732961526,3.87120101090789,Very High,3.61538461538462,1.52939520476056
United Kingdom,2018,0.929,Western Europe,101,21,4.62497281328427,3.09104245335832,Very High,0.207920792079208,0.188900527891997
Georgia,2018,0.804,Central Asia,1,0,0.693147180559945,0,Very High,0,0
Ghana,2018,0.62,Sub-Saharan Africa,2,7,1.09861228866811,2.07944154167984,Medium,3.5,1.50407739677627
Guinea,2018,0.462,Sub-Saharan Africa,2,2,1.09861228866811,1.09861228866811,Low,1,0.693147180559945
Greece,2018,0.886,Western Europe,26,18,3.29583686600433,2.94443897916644,Very High,0.692307692307692,0.526093095896779
Guatemala,2018,0.64,Central America & Caribbean,2,12,1.09861228866811,2.56494935746154,Medium,6,1.94591014905531
Haiti,2018,0.541,Central America & Caribbean,5,1,1.79175946922806,0.693147180559945,Low,0.2,0.182321556793955
Indonesia,2018,0.71,Southeast Asia,43,170,3.78418963391826,5.14166355650266,High,3.95348837209302,1.60009205001586
India,2018,0.645,South Asia,889,1042,6.79122146272619,6.94985645500077,Medium,1.17210348706412,0.77569604691461
Ireland,2018,0.937,Western Europe,5,1,1.79175946922806,0.693147180559945,Very High,0.2,0.182321556793955
Iran,2018,0.787,Middle East & North Africa,13,185,2.63905732961526,5.2257466737132,High,14.2307692307692,2.723317673233
Iraq,2018,0.692,Middle East & North Africa,1364,3398,7.21890970761906,8.13123654969612,Medium,2.49120234604106,1.2502461886434
Israel,2018,0.919,Middle East & North Africa,63,54,4.15888308335967,4.00733318523247,Very High,0.857142857142857,0.619039208406223
Italy,2018,0.893,Western Europe,15,12,2.77258872223978,2.56494935746154,Very High,0.8,0.587786664902119
Jordan,2018,0.723,Middle East & North Africa,2,8,1.09861228866811,2.19722457733622,High,4,1.6094379124341
Japan,2018,0.923,East Asia,1,0,0.693147180559945,0,Very High,0,0
Kenya,2018,0.577,Sub-Saharan Africa,52,150,3.97029191355212,5.01727983681492,Medium,2.88461538461539,1.35702397881978
Kyrgyzstan,2018,0.698,Central Asia,1,0,0.693147180559945,0,Medium,0,0
Cambodia,2018,0.591,Southeast Asia,1,0,0.693147180559945,0,Medium,0,0
South Korea,2018,0.919,East Asia,1,0,0.693147180559945,0,Very High,0,0
Lebanon,2018,0.75,Middle East & North Africa,8,2,2.19722457733622,1.09861228866811,High,0.25,0.22314355131421
Libya,2018,0.722,Middle East & North Africa,167,601,5.12396397940326,6.40025744530882,High,3.59880239520958,1.52579592073092
Sri Lanka,2018,0.776,South Asia,7,8,2.07944154167984,2.19722457733622,High,1.14285714285714,0.762140052046897
Lithuania,2018,0.88,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Morocco,2018,0.676,Middle East & North Africa,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Maldives,2018,0.75,South Asia,2,0,1.09861228866811,0,High,0,0
Mexico,2018,0.777,North America,27,55,3.3322045101752,4.02535169073515,High,2.03703703703704,1.11088238125992
Mali,2018,0.43,Sub-Saharan Africa,164,609,5.10594547390058,6.41345895716736,Low,3.71341463414634,1.55041262076322
Myanmar,2018,0.59,Southeast Asia,40,118,3.71357206670431,4.77912349311153,Medium,2.95,1.37371557891303
Montenegro,2018,0.834,Eastern Europe,3,2,1.38629436111989,1.09861228866811,Very High,0.666666666666667,0.510825623765991
Mozambique,2018,0.451,Sub-Saharan Africa,65,160,4.18965474202643,5.08140436498446,Low,2.46153846153846,1.24171313230878
Mauritania,2018,0.556,Sub-Saharan Africa,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Malawi,2018,0.51,Sub-Saharan Africa,2,1,1.09861228866811,0.693147180559945,Low,0.5,0.405465108108164
Malaysia,2018,0.807,Southeast Asia,7,5,2.07944154167984,1.79175946922806,Very High,0.714285714285714,0.538996500732687
Niger,2018,0.399,Sub-Saharan Africa,19,136,2.99573227355399,4.91998092582813,Low,7.15789473684211,2.09898613775281
Nigeria,2018,0.531,Sub-Saharan Africa,650,2684,6.47850964220857,7.89543600694297,Low,4.12923076923077,1.63495570042106
Nicaragua,2018,0.662,Central America & Caribbean,7,14,2.07944154167984,2.70805020110221,Medium,2,1.09861228866811
Netherlands,2018,0.939,Western Europe,6,8,1.94591014905531,2.19722457733622,Very High,1.33333333333333,0.847297860387204
Nepal,2018,0.601,South Asia,99,32,4.60517018598809,3.49650756146648,Medium,0.323232323232323,0.280077473066562
Pakistan,2018,0.545,South Asia,480,2053,6.17586727010576,7.6275443904885,Low,4.27708333333333,1.66337354609974
Peru,2018,0.776,South America,5,10,1.79175946922806,2.39789527279837,High,2,1.09861228866811
Philippines,2018,0.71,Southeast Asia,601,928,6.40025744530882,6.83410873881384,High,1.54409317803661,0.933774271393855
Poland,2018,0.877,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Paraguay,2018,0.727,South America,4,2,1.6094379124341,1.09861228866811,High,0.5,0.405465108108164
Rwanda,2018,0.528,Sub-Saharan Africa,5,21,1.79175946922806,3.09104245335832,Low,4.2,1.64865862558738
Saudi Arabia,2018,0.865,Middle East & North Africa,94,77,4.55387689160054,4.35670882668959,Very High,0.819148936170213,0.598368774232656
Sudan,2018,0.514,Sub-Saharan Africa,42,153,3.76120011569356,5.03695260241363,Low,3.64285714285714,1.53532994028038
Senegal,2018,0.512,Sub-Saharan Africa,3,22,1.38629436111989,3.13549421592915,Low,7.33333333333333,2.12026353620009
Serbia,2018,0.808,Eastern Europe,2,3,1.09861228866811,1.38629436111989,Very High,1.5,0.916290731874155
South Sudan,2018,0.395,Sub-Saharan Africa,69,118,4.24849524204936,4.77912349311153,Low,1.71014492753623,0.997002112257327
Sweden,2018,0.942,Western Europe,6,1,1.94591014905531,0.693147180559945,Very High,0.166666666666667,0.154150679827258
Chad,2018,0.398,Sub-Saharan Africa,12,116,2.56494935746154,4.76217393479776,Low,9.66666666666667,2.36712361413162
Thailand,2018,0.795,Southeast Asia,182,228,5.20948615284142,5.43372200355424,High,1.25274725274725,0.812150472621558
Tajikistan,2018,0.671,Central Asia,3,42,1.38629436111989,3.76120011569356,Medium,14,2.70805020110221
Trinidad and Tobago,2018,0.815,Central America & Caribbean,1,0,0.693147180559945,0,Very High,0,0
Tunisia,2018,0.743,Middle East & North Africa,19,49,2.99573227355399,3.91202300542815,High,2.57894736842105,1.27506872600967
Turkey,2018,0.839,Middle East & North Africa,94,295,4.55387689160054,5.69035945432406,Very High,3.13829787234043,1.42028456134844
Tanzania,2018,0.538,Sub-Saharan Africa,3,9,1.38629436111989,2.30258509299405,Low,3,1.38629436111989
Uganda,2018,0.522,Sub-Saharan Africa,10,26,2.39789527279837,3.29583686600433,Low,2.6,1.28093384546206
Ukraine,2018,0.783,Eastern Europe,36,36,3.61091791264422,3.61091791264422,High,1,0.693147180559945
United States,2018,0.927,North America,76,111,4.34380542185368,4.71849887129509,Very High,1.46052631578947,0.900375276568256
Venezuela,2018,0.738,South America,11,46,2.484906649788,3.85014760171006,High,4.18181818181818,1.64515599503618
Yemen,2018,0.459,Middle East & North Africa,498,1460,6.21260609575152,7.2868764117507,Low,2.93172690763052,1.3690787460658
South Africa,2018,0.726,Sub-Saharan Africa,41,35,3.73766961828337,3.58351893845611,High,0.853658536585366,0.617161273582023
Zimbabwe,2018,0.602,Sub-Saharan Africa,2,49,1.09861228866811,3.91202300542815,Medium,24.5,3.23867845216438
Afghanistan,2019,0.488,South Asia,1806,15187,7.49942329059223,9.62826092135169,Low,8.40919158361019,2.24168703955718
Angola,2019,0.595,Sub-Saharan Africa,1,6,0.693147180559945,1.94591014905531,Medium,6,1.94591014905531
Albania,2019,0.81,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Argentina,2019,0.852,South America,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Australia,2019,0.941,Australasia & Oceania,2,0,1.09861228866811,0,Very High,0,0
Burundi,2019,0.431,Sub-Saharan Africa,6,28,1.94591014905531,3.36729582998647,Low,4.66666666666667,1.73460105538811
Belgium,2019,0.936,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Benin,2019,0.53,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Burkina Faso,2019,0.452,Sub-Saharan Africa,161,895,5.08759633523238,6.79794041297493,Low,5.55900621118012,1.88083909928174
Bangladesh,2019,0.644,South Asia,32,105,3.49650756146648,4.66343909411207,Medium,3.28125,1.4542450230284
Bolivia,2019,0.717,South America,1,0,0.693147180559945,0,High,0,0
Brazil,2019,0.766,South America,3,4,1.38629436111989,1.6094379124341,High,1.33333333333333,0.847297860387204
Central African Republic,2019,0.411,Sub-Saharan Africa,15,172,2.77258872223978,5.15329159449778,Low,11.4666666666667,2.52305841575238
Canada,2019,0.937,North America,5,4,1.79175946922806,1.6094379124341,Very High,0.8,0.587786664902119
Switzerland,2019,0.962,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Chile,2019,0.861,South America,27,19,3.3322045101752,2.99573227355399,Very High,0.703703703703704,0.532804530484766
China,2019,0.762,East Asia,14,12,2.70805020110221,2.56494935746154,High,0.857142857142857,0.619039208406223
Ivory Coast,2019,0.55,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Cameroon,2019,0.583,Sub-Saharan Africa,146,397,4.99043258677874,5.98645200528444,Medium,2.71917808219178,1.3135026982256
Colombia,2019,0.768,South America,230,408,5.44241771052179,6.0137151560428,High,1.77391304347826,1.02025897442159
Comoros,2019,0.56,Sub-Saharan Africa,1,0,0.693147180559945,0,Medium,0,0
Costa Rica,2019,0.819,Central America & Caribbean,2,0,1.09861228866811,0,Very High,0,0
Germany,2019,0.948,Western Europe,17,13,2.89037175789617,2.63905732961526,Very High,0.764705882352941,0.567984037605939
Denmark,2019,0.946,Western Europe,2,1,1.09861228866811,0.693147180559945,Very High,0.5,0.405465108108164
Ecuador,2019,0.76,South America,3,5,1.38629436111989,1.79175946922806,High,1.66666666666667,0.980829253011726
Egypt,2019,0.735,Middle East & North Africa,63,362,4.15888308335967,5.89440283426485,High,5.74603174603175,1.90895444253288
Spain,2019,0.908,Western Europe,4,2,1.6094379124341,1.09861228866811,Very High,0.5,0.405465108108164
Ethiopia,2019,0.498,Sub-Saharan Africa,26,149,3.29583686600433,5.01063529409626,Low,5.73076923076923,1.90668943590203
Finland,2019,0.939,Western Europe,3,11,1.38629436111989,2.484906649788,Very High,3.66666666666667,1.54044504094715
France,2019,0.905,Western Europe,21,38,3.09104245335832,3.66356164612965,Very High,1.80952380952381,1.0330150061823
Gabon,2019,0.709,Sub-Saharan Africa,1,0,0.693147180559945,0,High,0,0
United Kingdom,2019,0.935,Western Europe,85,27,4.45434729625351,3.3322045101752,Very High,0.317647058823529,0.275847614804778
Ghana,2019,0.631,Sub-Saharan Africa,3,7,1.38629436111989,2.07944154167984,Medium,2.33333333333333,1.20397280432594
Greece,2019,0.889,Western Europe,32,6,3.49650756146648,1.94591014905531,Very High,0.1875,0.171850256926659
Guyana,2019,0.708,South America,1,0,0.693147180559945,0,High,0,0
Honduras,2019,0.632,Central America & Caribbean,5,5,1.79175946922806,1.79175946922806,Medium,1,0.693147180559945
Haiti,2019,0.543,Central America & Caribbean,4,5,1.6094379124341,1.79175946922806,Low,1.25,0.810930216216329
Hungary,2019,0.853,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Indonesia,2019,0.716,Southeast Asia,26,35,3.29583686600433,3.58351893845611,High,1.34615384615385,0.852777326151829
India,2019,0.645,South Asia,622,793,6.43454651878745,6.67708346124714,Medium,1.27491961414791,0.821944717338159
Ireland,2019,0.942,Western Europe,12,0,2.56494935746154,0,Very High,0,0
Iran,2019,0.783,Middle East & North Africa,8,61,2.19722457733622,4.12713438504509,High,7.625,2.15466496291742
Iraq,2019,0.696,Middle East & North Africa,644,2029,6.46925031679577,7.61579107203583,Medium,3.15062111801242,1.42325799003457
Israel,2019,0.921,Middle East & North Africa,65,44,4.18965474202643,3.80666248977032,Very High,0.676923076923077,0.516960612333507
Italy,2019,0.897,Western Europe,8,13,2.19722457733622,2.63905732961526,Very High,1.625,0.965080896043587
Jordan,2019,0.727,Middle East & North Africa,4,19,1.6094379124341,2.99573227355399,High,4.75,1.74919985480926
Japan,2019,0.924,East Asia,2,10,1.09861228866811,2.39789527279837,Very High,5,1.79175946922806
Kazakhstan,2019,0.819,Central Asia,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Kenya,2019,0.581,Sub-Saharan Africa,50,182,3.93182563272433,5.20948615284142,Medium,3.64,1.53471436623816
South Korea,2019,0.923,East Asia,1,0,0.693147180559945,0,Very High,0,0
Lebanon,2019,0.745,Middle East & North Africa,7,11,2.07944154167984,2.484906649788,High,1.57142857142857,0.944461608840851
Liberia,2019,0.484,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Libya,2019,0.722,Middle East & North Africa,70,220,4.26267987704132,5.39816270151775,High,3.14285714285714,1.42138568093116
Sri Lanka,2019,0.778,South Asia,15,768,2.77258872223978,6.64509096950564,High,51.2,3.95508249488859
Lithuania,2019,0.884,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Maldives,2019,0.755,South Asia,1,1,0.693147180559945,0.693147180559945,High,1,0.693147180559945
Mexico,2019,0.779,North America,31,38,3.46573590279973,3.66356164612965,High,1.2258064516129,0.800119300112113
Mali,2019,0.433,Sub-Saharan Africa,139,837,4.9416424226093,6.73101810048208,Low,6.02158273381295,1.9489886532824
Myanmar,2019,0.598,Southeast Asia,90,175,4.51085950651685,5.17048399503815,Medium,1.94444444444444,1.07992015565596
Mozambique,2019,0.456,Sub-Saharan Africa,133,397,4.89783979995091,5.98645200528444,Low,2.98496240601504,1.38252787832441
Malawi,2019,0.519,Sub-Saharan Africa,5,0,1.79175946922806,0,Low,0,0
Malaysia,2019,0.81,Southeast Asia,2,0,1.09861228866811,0,Very High,0,0
Niger,2019,0.406,Sub-Saharan Africa,49,394,3.91202300542815,5.97888576490112,Low,8.04081632653061,2.20174947193451
Nigeria,2019,0.538,Sub-Saharan Africa,507,1767,6.23048144757848,7.47760424319759,Low,3.48520710059172,1.5007846707193
Nicaragua,2019,0.664,Central America & Caribbean,3,0,1.38629436111989,0,Medium,0,0
Netherlands,2019,0.943,Western Europe,4,12,1.6094379124341,2.56494935746154,Very High,3,1.38629436111989
Norway,2019,0.961,Western Europe,3,3,1.38629436111989,1.38629436111989,Very High,1,0.693147180559945
Nepal,2019,0.611,South Asia,200,28,5.30330490805908,3.36729582998647,Medium,0.14,0.131028262406404
New Zealand,2019,0.937,Australasia & Oceania,2,101,1.09861228866811,4.62497281328427,Very High,50.5,3.94158180766969
Pakistan,2019,0.546,South Asia,363,1224,5.89715386763674,7.11069612297883,Low,3.37190082644628,1.47519788626156
